supply_id,supply_name,supply_type,supplier_name,is_council,supply_population,protozoa_barrier,bacteria_barrier,residual_disinfection,dwsp_lodged,supplier_notifications_received_for_maybe_or_is_unsafe_water,supplier_notifications_received_for_mav_exceedance,laboratory_notifications_received_for_bacterial_mav_exceedance,laboratory_notifications_received_for_chemical_mav_exceedance,aluminium_mav_exceeded,arsenic_mav_exceeded,chlorate_mav_exceeded,chlorine_mav_exceeded,disinfection_by_product_mav_exceeded,lead_mav_exceeded,manganese_mav_exceeded,temporary_consumer_advisory_issued_in_2023,long_term_consumer_advisory_active_in_2023,total_number_of_days_in_2023_in_which_consumer_advisory_is_active
CLI001,Clive,Networked supply,Hastings District Council,Yes,560,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WAN001,Whanganui,Networked supply,Whanganui District Council,Yes,45000,Not Applicable,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KEN005,Kensington Park,Networked supply,Southpark Utilities Ltd,No,510,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
COU004,Country Kindy,Self-supplied building,Humphries Developments Limited,No,35,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAT013,Mataroa School,Self-supplied building,Ministry of Education,No,68,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RUS005,Russell School (Bay of Islands),Self-supplied building,Ministry of Education,No,130,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TEN002,Harvey Bay Campsite,Networked supply,Department of Conservation,No,60,No,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,Yes,67
WHA058,Whakapapa Ski Area,Self-supplied building,Ruapehu Alpine Lifts Ltd,No,4500,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TUR001,Turangi,Networked supply,Taupo District Council,Yes,5753,Yes,Yes,Yes,Yes,1,0,0,0,No,No,No,No,No,No,No,No,No,0
KER005,Kerepehi/Waitakaruru,Networked supply,Hauraki District Council,Yes,6337,Yes,Yes,Yes,Yes,5,2,0,0,No,No,No,No,No,No,Yes,No,No,0
HAS001,Hastings Urban,Networked supply,Hastings District Council,Yes,64764,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SPR008,Springvale Hills,Networked supply,Springvale Hills Water Company Limited,No,30,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00436,Dynes Transport (Alkd) Ltd,Water carrier service,Dynes Transport,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
COW001,Cowshed Bay Campsite,Networked supply,Department of Conservation,No,120,No,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,Yes,67
KAR007,Karetu School,Self-supplied building,Ministry of Education,No,55,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAT032,Matauri Bay School,Self-supplied building,Ministry of Education,No,60,Yes,Yes,Not Applicable,No,1,0,1,0,No,No,No,No,No,No,No,Yes,No,57
ORO005,Oromahoe School,Self-supplied building,Ministry of Education,No,80,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SAN007,Sandspit Wharf,Self-supplied building,Auckland Council,Yes,30,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TER015,Terrace View Vineyards,Self-supplied building,Terrace View Vineyards LLC,No,100,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WHA021,Whakarongo School,Self-supplied building,Ministry of Education,No,550,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WAI042,Waihaha Rural Area,Networked supply,Taupo District Council,Yes,82,No,Yes,Yes,Yes,1,0,0,0,No,No,No,No,No,No,No,Yes,No,6
PAE001,Paeroa,Networked supply,Hauraki District Council,Yes,6365,Yes,Yes,Yes,Yes,6,0,0,0,No,No,No,No,No,No,No,No,No,0
HAU002,Haumoana / Te Awanga,Networked supply,Hastings District Council,Yes,1980,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAX001,Pakaraka,Networked supply,Whanganui District Council,Yes,260,Not Applicable,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ALE018,"Alexandra, Bruces Hill",Networked supply,Bruces Hill Water Scheme Incorporated,No,25,Not Applicable,No,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00437,McKean Group,Water carrier service,Waste Water Transport Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
DAI001,Dairy Flat School,Self-supplied building,Ministry of Education,No,220,Yes,Yes,Not Applicable,No,0,0,2,0,No,No,No,No,No,No,No,No,No,0
KAU011,Kaukapakapa Memorial Hall,Self-supplied building,Auckland Council,Yes,100,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SCA002,Scandrett Regional Park,Networked supply,Auckland Council,Yes,400,Yes,Yes,Yes,Yes,0,2,1,2,No,No,Yes,No,No,No,No,No,No,0
THO001,Thornbury School,Self-supplied building,Ministry of Education,No,59,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
DRI001,Drinking Water/Household Water,Networked supply,Drinking Water/Household Water,No,13,Not determined,Not determined,Not determined,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
AOT002,Aotea Island Playcentre,Self-supplied building,Playcentre Aotearoa,No,50,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00536,Carlton Haulage Limited,Water carrier service,Carlton Haulage Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OMO001,Omori/Kuratau/Pukawa,Networked supply,Taupo District Council,Yes,2624,No,Yes,Yes,Yes,2,10,0,7,No,Yes,No,No,No,No,No,No,No,0
ALF001,Alfredton School,Self-supplied building,Ministry of Education,No,50,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00209,Noels Water,Water carrier service,Noels Water,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00268,Cargill Contracting,Water carrier service,Cargill Contracting Limited,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
BRU003,Brunswick Park 1,Networked supply,Brunswick Park 1,No,111,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAK002,Rakautara,Networked supply,Wai-Ora Trust,No,14,Not Applicable,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
DAL002,Dalefield School,Self-supplied building,Ministry of Education,No,100,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAT022,Matawai School,Self-supplied building,Ministry of Education,No,88,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ORO004,Oropi School,Self-supplied building,Ministry of Education,No,190,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WHA013,Otamure Whananaki,Networked supply,Department of Conservation,No,800,Yes,Yes,No,No,1,1,1,0,No,No,No,No,No,No,No,Yes,Yes,123
WHA009,Whakamoenga Point,Networked supply,Taupo District Council,Yes,120,No,Yes,Yes,Yes,0,3,0,2,No,Yes,No,No,No,No,No,No,No,0
WAI003,Waihi,Networked supply,Hauraki District Council,Yes,6975,Yes,Yes,Yes,Yes,4,1,0,1,No,No,No,No,No,Yes,No,No,No,0
OMO003,Omokoroa Minden,Networked supply,Western Bay of Plenty District Council,Yes,6450,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
BRU005,Brunswick 4,Networked supply,Stage Three/Four Limited,No,106,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAR007,Tarawera Community Supply,Networked supply,Tarawera Co-Operative Water Supply,No,50,No,No,No,Yes,1,1,1,0,No,No,No,No,No,No,No,No,Yes,365
DAW001,Dawsons Falls Visitor Centre,Networked supply,Department of Conservation,No,4,Yes,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,Yes,67
KAU003,Kaukapakapa School,Self-supplied building,Ministry of Education,No,320,Yes,Yes,Not Applicable,No,2,2,2,0,No,No,No,No,No,No,No,Yes,No,55
MAT034,Matiatia WTP,Self-supplied building,Auckland Council,Yes,500,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ORO009,Oroua Downs Hall,Self-supplied building,Manawatu Rangitikei Shared Services,No,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SHA002,Shakespear Regional Park,Networked supply,Auckland Council,Yes,500,Yes,Yes,Yes,Yes,0,2,0,2,No,No,Yes,No,No,No,No,No,No,0
TIK003,Tikitiki School,Self-supplied building,Ministry of Education,No,40,Yes,Yes,Not Applicable,No,1,1,1,0,No,No,No,No,No,No,No,Yes,No,32
WHA008,Whananaki School,Self-supplied building,Ministry of Education,No,40,Yes,Yes,Not Applicable,No,0,1,1,0,No,No,No,No,No,No,No,Yes,No,15
WHA010,Whareroa,Networked supply,Taupo District Council,Yes,447,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CAR013,Cardrona Township,Networked supply,Cardrona Water Supply Limited,No,200,Yes,Yes,Yes,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00130,Rural Water 2022 Ltd,Water carrier service,Rural Water Limited,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PON003,Pongakawa,Networked supply,Western Bay of Plenty District Council,Yes,4600,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
BRU300,Brunswick 3,Linked supply,Stage Three/Four Limited,No,90,Not Applicable,Not Applicable,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAT005,Tatua Co-operative Dairy Co Ltd,Networked supply,Tatua Co-operative Dairy Company Limited,No,331,Not Applicable,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
DEF001,Devonport Naval Base,Linked supply,New Zealand Defence Force,No,3000,Not Applicable,Not Applicable,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAU004,Kaurihohore School,Self-supplied building,Ministry of Education,No,130,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAT036,Matiere School,Self-supplied building,Ministry of Education,No,36,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ORO003,Oroua Downs School,Self-supplied building,Ministry of Education,No,100,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SHE006,Shelly Beach Reserve,Self-supplied building,Auckland Council,Yes,400,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TIK008,Tikokino Hall and Childcare,Self-supplied building,Central Hawke's Bay District Council,Yes,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WHA025,Whangaehu School,Self-supplied building,Ministry of Education,No,25,Not Applicable,No,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WHA011,Whakamaru,Networked supply,Taupo District Council,Yes,232,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAU001,Maungaturoto,Networked supply,Kaipara District Council,Yes,980,Yes,Yes,Yes,Yes,0,0,0,1,Yes,No,No,No,No,No,No,No,No,0
TEP002,Te Puke,Networked supply,Western Bay of Plenty District Council,Yes,8460,No,Yes,Yes,Yes,0,1,0,1,No,No,No,No,No,Yes,No,No,No,0
CAI001,Cairnmuir,Networked supply,The Cairnmuir Water Supply Association Incorporated,No,30,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00442,Waipa Civil Ltd,Water carrier service,Waipa Civil Limited,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
DIP002,Dip Flat Camp,Networked supply,New Zealand Defence Force,No,150,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ORU001,Oruaiti School,Self-supplied building,Ministry of Education,No,200,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SHE003,Sherenden & Districts School,Self-supplied building,Ministry of Education,No,60,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TIK002,Tikokino School,Self-supplied building,Ministry of Education,No,60,Yes,Yes,Not Applicable,No,0,0,1,0,No,No,No,No,No,No,No,No,No,0
WHA022,Whangamarino School,Self-supplied building,Ministry of Education,No,114,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MOT002,Motuoapa,Networked supply,Taupo District Council,Yes,1087,No,Yes,Yes,Yes,0,4,0,3,No,Yes,No,No,No,No,No,No,No,0
TEA003,Te Aroha,Networked supply,Matamata Piako District Council,Yes,3838,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,Yes,Yes,365
RUA001,Ruawai,Networked supply,Kaipara District Council,Yes,426,Yes,Yes,Yes,Yes,0,2,0,8,No,No,Yes,No,No,No,No,No,No,0
KAT003,Katikati,Networked supply,Western Bay of Plenty District Council,Yes,5700,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TEH008,The Te H2Oro Water Company Limited,Networked supply,The Te H2Oro Water Company Limited,No,90,Yes,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
DIP001,Dipton School,Self-supplied building,Ministry of Education,No,82,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAW006,Kawakawa Bay Hall,Self-supplied building,Auckland Council,Yes,100,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAU004,Mauku School,Self-supplied building,Ministry of Education,No,87,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SHE002,Sherwood School (Hawkes Bay),Self-supplied building,Ministry of Education,No,40,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TIN004,Tiniroto School,Self-supplied building,Ministry of Education,No,11,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
DOW001,Downlands,Networked supply,Timaru District Council,Yes,4550,Yes,Yes,Yes,Yes,1,0,0,1,No,No,No,No,No,Yes,No,No,Yes,279
WAI300,"Waihou Depot, KVS",Networked supply,Matamata Piako District Council,Yes,80,Yes,Yes,No,Yes,1,0,0,0,No,No,No,No,No,No,No,No,Yes,365
MAN003,Mangawhai Heads,Networked supply,Kaipara District Council,Yes,75,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ATH003,Athenree,Networked supply,Western Bay of Plenty District Council,Yes,5125,No,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00351,Gisborne Water,Water carrier service,Zane Gibson,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
DRU002,Drummond Primary School,Self-supplied building,Ministry of Education,No,85,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAW005,"Mansion House, Kawau Island",Self-supplied building,Department of Conservation,No,121,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,Yes,67
TIN003,Tinopai School,Self-supplied building,Ministry of Education,No,50,Yes,Yes,Not Applicable,No,0,0,2,0,No,No,No,No,No,No,No,No,No,0
WHA076,Whangapiro Valley Hall,Self-supplied building,Auckland Council,Yes,100,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
RAN003,Rangitata Huts,Networked supply,Timaru District Council,Yes,450,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAH001,Tahuna,Networked supply,Matamata Piako District Council,Yes,120,Yes,Yes,Yes,Yes,1,0,0,0,No,No,No,No,No,No,No,No,No,0
GLI001,Glinks Gully,Networked supply,Kaipara District Council,Yes,50,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAN004,Mangapai,Networked supply,Whangarei District Council,Yes,82,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
CLY004,Clydevale Village Waterworks,Networked supply,Clydevale Village Waterworks Limited,No,43,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SEA002,"Seaview Avenue, Te Puru",Networked supply,Seaview Avenue Te Puru Water Supply Society Inc.,No,60,Yes,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
DUD001,Duder Regional Park,Self-supplied building,Auckland Council,Yes,100,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAU005,Mauriceville School,Self-supplied building,Ministry of Education,No,26,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OTA013,Otamauri Playcentre,Self-supplied building,Playcentre Aotearoa,No,40,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SMA001,"Small Pukekos ELC, Kaiwaka",Self-supplied building,Small Pukekos Early Learning Centre,No,65,Yes,Yes,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WHA033,Whangara School,Self-supplied building,Ministry of Education,No,133,Yes,Yes,Not Applicable,No,0,0,1,0,No,No,No,No,No,No,No,No,No,0
OKI005,Okiwa Park - Thompson Scheme,Networked supply,Thompson Water Supply Association Incorporated,No,86,Yes,Yes,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PLE001,Pleasant Point,Networked supply,Timaru District Council,Yes,1200,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TEP003,Te Poi,Networked supply,Matamata Piako District Council,Yes,100,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAI007,Kaihu-Dargaville,Networked supply,Kaipara District Council,Yes,5,Not Applicable,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAU002,Maungakaramea,Networked supply,Whangarei District Council,Yes,219,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TER016,Terrace Water Supply,Networked supply,Terrace Water Supply Company Limited,No,20,Not Applicable,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MCL003,McLaren Falls Park,Networked supply,Tauranga City Council,Yes,80,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SOU006,South Featherston School,Self-supplied building,Ministry of Education,No,75,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PAR002,Pareora,Networked supply,Timaru District Council,Yes,450,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00525,WasteCo Ltd t/a WasTech,Water carrier service,WasteCo NZ Ltd,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00535,Northland Plumbing & Gas Ltd,Water carrier service,Northland Plumbing and Gas Ltd,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MAT004,Matamata,Networked supply,Matamata Piako District Council,Yes,6943,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
DAR002,Dargaville,Networked supply,Kaipara District Council,Yes,4683,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
BRE001,Bream Bay,Networked supply,Whangarei District Council,Yes,14800,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
COL008,Colville Water Supply Society,Networked supply,Colville Water Supply Society,No,80,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OMA018,"Omakau, Tiger Hill",Networked supply,Tiger Hill Water Supply Company Limited,No,81,No,No,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00446,Waterflow NZ Ltd,Water carrier service,Waterflow New Zealand Limited,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
EGM001,Egmont Village School,Self-supplied building,Ministry of Education,No,193,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MEE003,Meeanee Hall & Sports Centre,Self-supplied building,Napier City Council,Yes,1885,No,No,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OTA009,Otatara School,Self-supplied building,Ministry of Education,No,330,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
SOU010,South Head Hall,Self-supplied building,Auckland Council,Yes,100,Yes,Yes,Not Applicable,Yes,0,2,2,0,No,No,No,No,No,No,No,No,No,0
WHA012,Whangaruru North DOC Camp,Self-supplied building,Department of Conservation,No,600,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,Yes,67
WC00514,RJ & AM Carswell Ltd,Water carrier service,RJ & AM Carswell Ltd,No,,Not Applicable,Not Applicable,Not Applicable,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TAK010,Takaka Cohousing Development,Networked supply,Mohua Ventures Ltd,No,67,Yes,Yes,Yes,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
PEE001,Peel Forest,Networked supply,Timaru District Council,Yes,130,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MOR001,Morrinsville,Networked supply,Matamata Piako District Council,Yes,6603,Yes,Yes,Yes,Yes,2,0,0,0,No,No,No,No,No,No,No,No,No,0
WC00212,Bay View Volunteer Fire Brigade,Water carrier service,Bay View Volunteer Fire Brigade Incorporated Charitable Trust,No,,Not Applicable,Not Applicable,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WHA007,Whangarei,Networked supply,Whangarei District Council,Yes,56530,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ALE006,"Alexandra, Conroys Estate",Networked supply,Conroys Estate Water (2012) Limited,No,50,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ELA001,Elaine Bay Campsite,Networked supply,Department of Conservation,No,60,No,No,No,No,0,0,0,0,No,No,No,No,No,No,No,No,Yes,67
KER007,Kereru Marae,Self-supplied building,Kereru Marae Trustees,No,20,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
OTA006,Otaua School,Self-supplied building,Ministry of Education,No,140,Yes,Yes,Not Applicable,No,4,3,4,0,No,No,No,No,No,No,No,Yes,Yes,246
SOU004,South Makirikiri School,Self-supplied building,Ministry of Education,No,141,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TOK007,Tokanui School,Self-supplied building,Ministry of Education,No,86,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
WHA060,He Puna Ruku Matauranga o Whangaruru,Self-supplied building,Ministry of Education,No,52,Yes,Yes,Not Applicable,No,3,3,3,0,No,No,No,No,No,No,No,Yes,No,110
FAI001,Fairton,Networked supply,Ashburton District Council,Yes,210,Not Applicable,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
TEM001,Temuka,Networked supply,Timaru District Council,Yes,4620,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
HIN002,Hinuera,Networked supply,Matamata Piako District Council,Yes,116,Yes,Yes,Yes,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KAW003,Kawerau,Networked supply,Kawerau District Council,Yes,7721,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KIH001,Kihikihi,Networked supply,Waipa District Council,Yes,2808,Not Applicable,Yes,Yes,Yes,1,0,0,0,No,No,No,No,No,No,No,No,No,0
VIL001,Village Fields Subdivision,Networked supply,The Village Fields Water Company Limited,No,75,Yes,Yes,No,Yes,0,0,0,0,No,No,No,No,No,No,No,No,No,0
ELS002,Elsthorpe School,Self-supplied building,Ministry of Education,No,50,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
KER002,Kereru School,Self-supplied building,Ministry of Education,No,44,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
MER003,Te Paina School,Self-supplied building,Ministry of Education,No,90,Yes,Yes,Not Applicable,No,0,0,0,0,No,No,No,No,No,No,No,No,No,0
